  R503	OH	+ CH4O2		= CH3O2	+ H2O		8.652118e-01
  M37	OH	+ C2H2		= C2H3O			6.567836e-01
  R500	OH	+ CH3O2		= CH4O	+ O2		5.531061e-01
  R481	OH	+ C2H2		= C2HO	+ H2		3.054359e-01
  R488	OH	+ C2H4		= C2H3	+ H2O		6.406245e-02
  R485	OH	+ C2H3		= C2H4O			5.272908e-02
  R486	OH	+ C2H3		= C2H2	+ H2O		5.272908e-02
  R308	NH	+ OH		= H	+ HNO		1.268977e-02
  R523	OH	+ NH3		= H2O	+ NH2		1.627905e-03
  R517	OH	+ HCNO		= CNO	+ H2O		6.921218e-04
  R309	NH	+ OH		= H2O	+ N		6.479207e-04
  R326	NH2	+ OH		= H2O	+ NH		3.436458e-04
  R482	OH	+ C2H2		= CO	+ CH3		2.991126e-04
  R644	NH2	+ OH		= NH3	+ O		2.306615e-04
  R492	OH	+ CH2		= CH2O	+ H		1.664646e-04
  R516	OH	+ HCN		= CN	+ H2O		5.208717e-05
  R477	OH	+ C2H		= CO	+ CH2		8.656987e-07
  R478	OH	+ C2H		= C2H2	+ O		8.656987e-07
  R495	OH	+ CH3		= CH3O	+ H		2.378148e-07
  R515	OH	+ HCN		= CO	+ NH2		2.185058e-08
  R506	OH	+ CN		= H	+ CNO		3.258142e-09
  R473	OCS	+ OH		= CO2	+ HS		2.915588e-09
  R509	OH	+ CNO		= HCNO	+ O		3.738231e-10
  R507	OH	+ CN		= O	+ HCN		6.060557e-12
  R480	OH	+ C2H2		= C2H	+ H2O		2.164256e-13
  R479	OH	+ C2H2		= C2H2O	+ H		4.139266e-14
  R40	NH	+ OH		= NH2	+ O		2.127085e-15
  R556	SO3	+ OH		= HO2	+ SO2		1.080636e-23
  R107	CH4S	+ OH		= H2O	+ CH3S		0.000000e+00

************************************************************

CO				PRODUCTION RXS		INT RX RATE	TP = 3.43e+12

  P36	CO2			= CO	+ O		2.972294e+12
  R348	NO	+ CHO		= CO	+ HNO		3.042125e+11
  P37	CO2			= CO	+ O(1D)		8.664643e+10
  R118	CHO	+ O2		= CO	+ HO2		2.831512e+10
  R162	H	+ CHO		= CO	+ H2		1.901849e+10
  T46	CHO			= CO	+ H		3.387348e+09
  R369	NO2	+ CHO		= NO	+ CO	+ OH	3.156025e+09
  R572	S	+ CO2		= SO	+ CO		2.638878e+09
  R543	SO	+ CHO		= HSO	+ CO		2.261854e+09
  P21	CH2O			= CO	+ H2		1.944460e+09
  R561	CHO	+ CHO		= CH2O	+ CO		7.375810e+08
  R426	O	+ CHO		= CO	+ OH		6.174556e+08
  R6	C	+ O2		= CO	+ O		4.180774e+08
  R267	HS	+ CHO		= H2S	+ CO		2.230519e+08
  R504	OH	+ CHO		= CO	+ H2O		2.092852e+08
  R569	S	+ CHO		= HS	+ CO		4.339694e+07
  R416	O	+ CH3		= CO	+ H2	+ H	9.344742e+06
  R71	CH3	+ CHO		= CH4	+ CO		6.177485e+06
  R112	CHO	+ C2H5		= C2H6	+ CO		3.075594e+06
  T32	C2H3O			= CO	+ CH3		1.790343e+06
  R113	CHO	+ CH3O		= CH4O	+ CO		1.321298e+06
  R111	CHO	+ C2H4O		= CH4	+ CO	+ CHO	1.205757e+06
  P23	C2H4O			= CO	+ CH4		6.192078e+05
  R123	CO2	+ CH2		= CH2O	+ CO		1.924629e+05
  R483	OH	+ C2H2O		= CO	+ CH3O		1.071176e+05
  R408	O	+ CH		= CO	+ H		2.194739e+04
  R411	O	+ CH2		= CO	+ H	+ H	1.331852e+04
  R412	O	+ CH2		= CO	+ H2		8.102098e+03
  R110	CHO	+ C2H3O		= C2H4O	+ CO		7.615622e+03
  R130	H	+ C2H2O		= CO	+ CH3		3.602229e+03
  P29	CH2O2			= H2O	+ CO		3.856284e+02
  R60	CH3	+ C2H3O		= C2H6	+ CO		2.269286e+02
  T48	CHO2			= CO	+ OH		5.373501e+01
  R391	O	+ C2H2		= CO	+ CH2		3.814939e+01
  R165	H	+ CO2		= CO	+ OH		1.290674e+01
  R200	H2	+ C2HO		= CH3	+ CO		2.302780e+00
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	7.688254e-01
  R171	H	+ HCNO		= CO	+ NH2		4.309487e-01
  R336	NO	+ C2HO		= CO	+ HCNO		4.276913e-01
  R109	CHO	+ C2H3		= C2H4	+ CO		3.688697e-02
  R389	O	+ C2H		= CO	+ CH		2.413010e-02
  R430	O	+ CN		= CO	+ N		1.780101e-02
  R296	N2O	+ C		= CO	+ N2		1.105626e-02
  R331	NO	+ C		= CO	+ N		9.279211e-03
  R436	O	+ HCN		= CO	+ NH		7.944162e-03
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	6.706584e-03
  R350	NO	+ CNO		= CO	+ N2O		6.172019e-03
  R8	C	+ SO2		= CO	+ SO		5.882610e-03
  R333	NO	+ C2H		= HCN	+ CO		4.275998e-03
  R352	NO	+ CNO		= CO	+ N2	+ O	3.357955e-03
  R431	O	+ CNO		= CO	+ NO		1.026090e-03
  R482	OH	+ C2H2		= CO	+ CH3		2.991126e-04
  R340	NO	+ CH		= CO	+ NH		1.021523e-04
  R163	H	+ CNO		= CO	+ NH		9.208898e-05
  R50	CH2	+ CHO		= CO	+ CH3		7.513056e-05
  R546	SO2	+ C2H		= CO	+ OCS	+ H	3.133663e-05
  P31	OCS			= CO	+ S		3.092086e-05
  R375	NO2	+ CNO		= CO	+ NO	+ NO	2.964702e-05
  R35	CH2	+ C2H2O		= C2H4	+ CO		2.162246e-05
  R117	CHO	+ CNO		= HCNO	+ CO		4.408079e-06
  R568	NO2	+ CHO		= CO	+ HNO2		1.258523e-06
  R477	OH	+ C2H		= CO	+ CH2		8.656987e-07
  R475	OCS	+ O		= CO	+ SO		4.043667e-07
  R372	NO2	+ CN		= CO	+ N2O		4.744939e-08
  R108	CHO	+ C2H		= C2H2	+ CO		3.367653e-08
  R421	O3	+ C2H2		= CO	+ CH2O2		2.953202e-08
  R515	OH	+ HCN		= CO	+ NH2		2.185058e-08
  R116	CHO	+ CN		= HCN	+ CO		9.553129e-09
  R538	S	+ OCS		= CO	+ S2		1.718511e-09
  R355	NO2	+ C		= CO	+ NO		1.088835e-09
  R467	O(1D)	+ OCS		= CO	+ SO		4.307212e-12
  T16	CH2O2			= CO	+ H2O		9.972741e-15
  R330	NH3	+ CNO		= CO	+ N2H3		2.034056e-18
  R125	CS	+ O		= CO	+ S		6.498177e-19
  R7	C	+ OCS		= CO	+ CS		6.439594e-19
  R124	CO2	+ CN		= CNO	+ CO		2.039907e-20
  T14	CH2O			= CO	+ H2		1.246270e-26
  T30	C2H2O			= CO	+ CH2		3.938392e-27
  T40	CNO			= CO	+ N		1.480476e-29
  T60	OCS			= CO	+ S		2.169267e-39
  T35	C2H4O			= CH4	+ CO		1.244407e-41
  T29	C2HO			= CO	+ CH		1.025890e-41

CO				LOSS RXS		INT RX RATE	TL = 3.43e+12

  R511	OH	+ CO		= CO2	+ H		2.518266e+12
  M39	OH	+ CO		= CHO2			5.122338e+11
  M12	H	+ CO		= CHO			3.682045e+11
  M31	O	+ CO		= CO2			2.772590e+10
  P35	CO			= C	+ O		4.180774e+08
  M6	CO	+ CH3		= C2H3O			1.716834e+05
  M5	CO	+ CH		= C2HO			4.324659e+00
  R122	CO	+ CH3		= C2H2	+ OH		9.217372e-36
  R121	CO	+ C2H4		= C2H3	+ CHO		5.457880e-60
  R120	CO	+ C2H2		= C2H	+ CHO		2.478491e-78
  R88	CH3S	+ CO		= OCS	+ CH3		0.000000e+00

************************************************************

H				PRODUCTION RXS		INT RX RATE	TP = 3.36e+12

  R511	OH	+ CO		= CO2	+ H		2.518266e+12
  R445	O	+ OH		= O2	+ H		2.480819e+11
  P71	HNO			= NO	+ H		2.423350e+11
  P6	H2O			= H	+ OH		1.883706e+11
  R512	OH	+ H2		= H2O	+ H		1.502110e+11
  T43	HSO2			= SO2	+ H		4.747431e+09
  T46	CHO			= CO	+ H		3.387348e+09
  P20	CH2O			= CHO	+ H		2.131111e+09
  R528	OH	+ SO		= SO2	+ H		1.180742e+09
  R455	O(1D)	+ H2		= H	+ OH		8.124647e+08
  R433	O	+ H2		= H	+ OH		7.793712e+08
  R427	O	+ CHO		= CO2	+ H		6.174556e+08
  R370	NO2	+ CHO		= NO	+ CO2	+ H	3.465987e+08
  P45	H2S			= HS	+ H		2.040420e+08
  R415	O	+ CH3		= CH2O	+ H		2.287175e+07
  R266	HS	+ O		= H	+ SO		1.748058e+07
  R403	O	+ C2H5		= C2H4O	+ H		1.045591e+07
  R416	O	+ CH3		= CO	+ H2	+ H	9.344742e+06
  R533	S	+ HS		= H	+ S2		5.991788e+06
  P40	CH4O			= CH3O	+ H		2.184949e+06
  R527	OH	+ S		= H	+ SO		1.669683e+06
  R449	O(1D)	+ CH4		= CH3O	+ H		9.347927e+05
  R597	CH21	+ H2		= CH3	+ H		4.743312e+05
  P32	CH4			= CH3	+ H		1.444314e+05
  R295	N	+ OH		= NO	+ H		1.259579e+05
  R396	O	+ C2H4		= C2H3O	+ H		7.938030e+04
  R408	O	+ CH		= CO	+ H		2.194739e+04
  P34	CH4			= CH	+ H2	+ H	2.113630e+04
  R411	O	+ CH2		= CO	+ H	+ H	1.331852e+04 (x2)
  T18	CH3O2			= CH2O2	+ H		3.653818e+03
  R203	H2	+ CH3		= CH4	+ H		1.060609e+03
  R322	NH2	+ O		= H	+ HNO		1.000688e+03
  R304	NH	+ O		= NO	+ H		4.543233e+02
  T47	CH3O			= CH2O	+ H		4.388830e+02
  P28	CH2O2			= CHO2	+ H		3.856284e+02
  T38	C2H5O			= C2H4O	+ H		2.212298e+02
  T49	CHO2			= CO2	+ H		2.195552e+02
  R198	H2	+ C2H5		= C2H6	+ H		1.823029e+02
  P63	C2H6			= C2H4	+ H	+ H	3.594142e+01 (x2)
  R452	O(1D)	+ CH4O		= CH3O2	+ H		2.262294e+01
  R395	O	+ C2H3		= C2H2O	+ H		1.069536e+01
  P42	NH3			= NH2	+ H		1.040511e+01
  R301	NH	+ NO		= N2O	+ H		6.386217e+00
  P57	C2H3			= C2H2	+ H		4.733030e+00
  R206	H2	+ CHO		= CH2O	+ H		1.163978e+00
  P59	C2H4			= C2H2	+ H	+ H	1.162550e+00 (x2)
  P56	C2H2			= C2H	+ H		4.643425e-01
  R204	H2	+ CH3O		= CH4O	+ H		4.522361e-01
  R195	H2	+ C2H		= C2H2	+ H		4.058760e-01
  P60	C2H4			= C2H3	+ H		2.325100e-01
  R390	O	+ C2H2		= H	+ C2HO		1.663003e-01
  R33	CH	+ CH4		= C2H4	+ H		1.524884e-01
  R202	H2	+ CH		= CH2	+ H		8.606785e-02
  R435	O	+ HCN		= H	+ CNO		1.853638e-02
  R308	NH	+ OH		= H	+ HNO		1.268977e-02
  R212	H2	+ NH2		= NH3	+ H		5.989205e-04
  T27	C2H5			= C2H4	+ H		3.772249e-04
  P41	HCN			= H	+ CN		3.651538e-04
  R492	OH	+ CH2		= CH2O	+ H		1.664646e-04
  R281	N	+ CH		= CN	+ H		1.424134e-04
  R197	H2	+ C2H3		= C2H4	+ H		5.960425e-05
  R289	N	+ NH		= N2	+ H		3.642743e-05
  R546	SO2	+ C2H		= CO	+ OCS	+ H	3.133663e-05
  R207	H2	+ CN		= HCN	+ H		1.742885e-05
  R339	NO	+ CH		= H	+ CNO		1.634437e-05
  R44	CH2	+ CH3		= C2H4	+ H		1.149715e-06
  R495	OH	+ CH3		= CH3O	+ H		2.378148e-07
  R209	H2	+ HO2		= H2O2	+ H		2.291471e-07
  P68	N2H4			= N2H3	+ H		5.489597e-08
  R213	H2	+ NO2		= H	+ HNO2		1.655873e-08
  R277	N	+ C2H3		= C2H2N	+ H		1.133069e-08
  R506	OH	+ CN		= H	+ CNO		3.258142e-09
  P70	C2H5N			= HCN	+ CH3	+ H	1.354180e-09
  T8	HNO			= H	+ NO		4.628279e-12
  R479	OH	+ C2H2		= C2H2O	+ H		4.139266e-14
  R327	NH3	+ CH		= HCN	+ H2	+ H	6.791526e-16
  R3	C	+ H2		= CH	+ H		3.021113e-17
  R193	H2	+ C		= CH	+ H		3.021113e-17
  R205	H2	+ CH3O2		= CH4O2	+ H		1.885497e-17
  T25	C2H3			= C2H2	+ H		8.313143e-18
  T2	HO2			= O2	+ H		2.947126e-18
  T42	HSO			= SO	+ H		4.324157e-24
  T19	CH4O			= CH3O	+ H		4.172654e-27
  T59	H2S			= HS	+ H		3.580407e-27
  R10	H2	+ C2H4		= C2H5	+ H		2.382103e-42
  R41	H2	+ C2H2		= C2H3	+ H		5.820877e-47
  T28	C2H6			= C2H5	+ H		6.446326e-48
  T57	HCN			= H	+ CN		3.931540e-73
  P38	H2			= H	+ H		0.000000e+00 (x2)

H				LOSS RXS		INT RX RATE	TL = 3.36e+12

  M17	H	+ O2		= HO2			2.303006e+12
  M12	H	+ CO		= CHO			3.682045e+11
  R192	H	+ O3		= OH	+ O2		2.682409e+11
  R189	H	+ NO2		= OH	+ NO		1.405727e+11
  R172	H	+ HNO		= H2	+ NO		1.235942e+11
  M15	H	+ NO		= HNO			1.134911e+11
  R162	H	+ CHO		= CO	+ H2		1.901849e+10
  R180	H	+ HO2		= OH	+ OH		1.035868e+10
  M10	H	+ CHO		= CH2O			4.965200e+09
  M16	H	+ O		= OH			2.457668e+09
  M51	H	+ SO		= HSO			2.415665e+09
  M48	SO2	+ H		= HSO2			1.456294e+09
  R182	H	+ HO2		= H2	+ O2		9.927070e+08
  R230	H2S	+ H		= H2	+ HS		4.897258e+08
  R560	HS	+ H		= H2	+ S		4.546991e+08
  M57	H	+ CH3		= CH4			3.245454e+08
  R181	H	+ HO2		= O	+ H2O		2.301929e+08
  M18	H	+ OH		= H2O			2.069735e+08
  R148	H	+ CH2O		= H2	+ CHO		1.839842e+08
  R575	HSO	+ H		= HS	+ OH		1.797674e+08
  R567	HSO3	+ H		= H2	+ SO3		1.652433e+08
  R147	H	+ CH2O		= CH3O			1.143479e+08
  M13	H	+ H		= H2			1.025962e+08 (x2)
  R190	H	+ NO3		= OH	+ NO2		9.066799e+07
  R576	HSO	+ H		= H2	+ SO		1.597932e+07
  R152	H	+ CH3O		= CH4O			1.452303e+07
  R153	H	+ CH3O		= CH3	+ OH		8.072093e+06
  M58	H	+ C2H5		= C2H6			6.386651e+06
  R140	H	+ C2H5		= CH3	+ CH3		6.136300e+06
  R167	H	+ H2O2		= OH	+ H2O		3.737530e+06
  R157	H	+ CH4		= CH3	+ H2		2.382104e+06
  R159	H	+ CH4O		= CH3O	+ H2		2.208440e+06
  R175	H	+ HNO2		= OH	+ HNO		1.163434e+06
  M9	H	+ C2H4		= C2H5			1.093542e+06
  R154	H	+ CH3O		= CH2O	+ H2		5.045059e+05
  R168	H	+ H2O2		= H2	+ HO2		4.309841e+05
  R177	H	+ HNO2		= H2O	+ NO		4.291300e+05
  R141	H	+ C2H5		= C2H4	+ H2		3.068149e+05
  R138	H	+ C2H4O		= CH4	+ CHO		1.807631e+05
  R143	H	+ C2H6		= C2H5	+ H2		1.694659e+05
  R133	H	+ C2H3O		= CHO	+ CH3		1.664144e+05
  R150	H	+ CH3NO2	= CH4O	+ NO		1.176452e+05
  R137	H	+ C2H4O		= C2H3O	+ H2		1.111358e+05
  R134	H	+ C2H3O		= C2H2O	+ H2		9.077150e+04
  R142	H	+ C2H5O		= C2H4O	+ H2		6.297244e+04
  R176	H	+ HNO2		= H2	+ NO2		2.360163e+04
  R166	H	+ H2O		= H2	+ OH		1.266314e+04
  R130	H	+ C2H2O		= CO	+ CH3		3.602229e+03
  M23	N	+ H		= NH			3.964953e+02
  R136	H	+ C2H4O		= C2H5O			3.112671e+02
  R178	H	+ HNO3		= H2O	+ NO2		6.060659e+01
  R554	SO3	+ H		= OH	+ SO2		3.215895e+01
  R146	H	+ CH2		= CH	+ H2		2.030645e+01
  R165	H	+ CO2		= CO	+ OH		1.290674e+01
  M7	H	+ C2H2		= C2H3			8.071947e+00
  R155	H	+ CH3O2		= CH3O	+ OH		3.887537e+00
  R145	H	+ CH		= C	+ H2		3.535486e+00
  R131	H	+ C2H3		= C2H4			1.043285e+00
  R173	H	+ HNO		= OH	+ NH		6.340488e-01
  R171	H	+ HCNO		= CO	+ NH2		4.309487e-01
  R132	H	+ C2H3		= C2H2	+ H2		1.080346e-01
  M14	H	+ NH2		= NH3			3.157358e-02
  R161	H	+ CH4O2		= H2	+ CH3O2		1.860967e-03
  R160	H	+ CH4O2		= CH3O	+ H2O		1.542309e-03
  M56	H	+ CH2		= CH3			7.772520e-04
  R127	H	+ C2H		= C2H2			1.601050e-04
  R179	H	+ HNO3		= H2	+ NO3		9.947871e-05
  R163	H	+ CNO		= CO	+ NH		9.208898e-05
  R149	H	+ CH3		= CH2	+ H2		1.780913e-05
  R135	H	+ C2H4		= C2H3	+ H2		4.716423e-06
  R641	N2H3	+ H		= NH2	+ NH2		5.489768e-08
  M11	H	+ CN		= HCN			2.414835e-08
  R169	H	+ HCNO		= H2	+ CNO		5.201343e-10
  R174	H	+ HNO		= NH2	+ O		4.848195e-10
  R186	H	+ NH3		= H2	+ NH2		4.019521e-10
  R164	H	+ CNO		= HCN	+ O		1.207799e-10
  R639	N2H4	+ H		= N2H3	+ H2		1.708846e-12
  R183	H	+ N2O		= NO	+ NH		9.486284e-15
  R156	H	+ CH3O2		= CH4	+ O2		2.216120e-16
  R129	H	+ C2H2		= C2H	+ H2		3.573212e-18
  R188	H	+ NO		= OH	+ N		1.015303e-25
  R128	H	+ C2H		= H2	+ C2		2.156367e-32
  R187	H	+ NO		= NH	+ O		2.825207e-41
  R103	CH4S	+ H		= CH3	+ H2S		0.000000e+00
  R104	CH4S	+ H		= H2	+ CH3S		0.000000e+00

************************************************************

HO2				PRODUCTION RXS		INT RX RATE	TP = 2.80e+12

  M17	H	+ O2		= HO2			2.303006e+12
  R645	O2	+ CHO2		= HO2	+ CO2		4.668214e+11
  R118	CHO	+ O2		= CO	+ HO2		2.831512e+10
  P18	HNO4			= NO2	+ HO2		4.472069e+09
  T13	HNO4			= HO2	+ NO2		5.275489e+08
  R273	HSO2	+ O2		= HO2	+ SO2		3.751408e+08
  R275	HSO3	+ O2		= HO2	+ SO3		2.546612e+08
  R513	OH	+ H2O2		= H2O	+ HO2		8.533879e+07
  R81	CH3O	+ O2		= CH2O	+ HO2		7.270353e+07
  R525	OH	+ O3		= HO2	+ O2		2.665862e+07
  R524	OH	+ NO3		= HO2	+ NO2		6.921062e+06
  R434	O	+ H2O2		= OH	+ HO2		1.056465e+06
  R168	H	+ H2O2		= H2	+ HO2		4.309841e+05
  R26	C2H5O	+ O2		= C2H4O	+ HO2		3.525222e+05
  R224	H2O2	+ CH3		= CH4	+ HO2		1.474116e+04
  R223	H2O2	+ C2H5		= C2H6	+ HO2		1.748045e+02
  R227	H2O2	+ CHO		= CH2O	+ HO2		4.034567e+00
  R225	H2O2	+ CH3O		= CH4O	+ HO2		4.897232e-01
  R221	H2O2	+ C2H3		= C2H4	+ HO2		4.576742e-03
  R222	H2O2	+ C2H3O		= C2H4O	+ HO2		1.878364e-04
  R226	H2O2	+ CH3O2		= CH4O2	+ HO2		4.588170e-10
  T11	HNO3			= HO2	+ NO		1.287349e-10
  R556	SO3	+ OH		= HO2	+ SO2		1.080636e-23

HO2				LOSS RXS		INT RX RATE	TL = 2.80e+12

  R441	O	+ HO2		= OH	+ O2		1.930764e+12
  R259	HO2	+ NO		= OH	+ NO2		8.392554e+11
  R180	H	+ HO2		= OH	+ OH		1.035868e+10
  P5	HO2			= O	+ OH		7.100552e+09
  M20	HO2	+ NO2		= HNO4			6.663339e+09
  R522	OH	+ HO2		= H2O	+ O2		2.978412e+09
  R257	HO2	+ HO2		= H2O2	+ O2		1.988150e+09 (x2)
  R182	H	+ HO2		= H2	+ O2		9.927070e+08
  M19	HO2	+ HO2		= H2O2	+ O2		7.464775e+08 (x2)
  R181	H	+ HO2		= O	+ H2O		2.301929e+08
  R261	HO2	+ O3		= OH	+ O2	+ O2	1.246198e+08
  R260	HO2	+ NO3		= OH	+ NO2	+ O2	2.514441e+07
  R570	S	+ HO2		= HS	+ O2		5.169187e+05
  R571	S	+ HO2		= SO	+ OH		5.169187e+05
  R247	HO2	+ C2H3O		= OH	+ CH3	+ CO2	4.006175e+05
  R263	HS	+ HO2		= OH	+ HSO		2.893251e+05
  R250	HO2	+ C2H5		= C2H4	+ H2O2		1.321245e+04
  R251	HO2	+ C2H5		= C2H6	+ O2		1.321245e+04
  R551	SO2	+ HO2		= HSO2	+ O2		1.060068e+03
  R258	HO2	+ NH2		= NH3	+ O2		1.037740e+01
  R254	HO2	+ CH3O2		= CH4O2	+ O2		9.567496e-01
  R246	HO2	+ C2H3		= OH	+ CH3	+ CO	7.688254e-01
  R252	HO2	+ CH2O		= CHO	+ H2O2		2.655365e-02
  R255	HO2	+ CH4O		= CH3O	+ H2O2		4.021653e-04
  R248	HO2	+ C2H4		= C2H4O	+ OH		2.774171e-05
  R209	H2	+ HO2		= H2O2	+ H		2.291471e-07
  R245	HO2	+ C2H2		= C2H2O	+ OH		4.561733e-09
  R244	HO2	+ C2H2		= C2H3	+ O2		1.865993e-14
  T2	HO2			= O2	+ H		2.947126e-18

************************************************************

NO				PRODUCTION RXS		INT RX RATE	TP = 2.00e+12

  P8	NO2			= NO	+ O		8.450909e+11
  R442	O	+ NO2		= NO	+ O2		5.418593e+11
  P71	HNO			= NO	+ H		2.423350e+11
  R189	H	+ NO2		= OH	+ NO		1.405727e+11
  R172	H	+ HNO		= H2	+ NO		1.235942e+11
  R439	O	+ HNO		= OH	+ NO		5.380210e+10
  P14	HNO2			= NO	+ OH		3.893575e+10
  P9	NO3			= NO	+ O2		4.825218e+09
  R541	SO	+ NO2		= SO2	+ NO		4.337788e+09
  R369	NO2	+ CHO		= NO	+ CO	+ OH	3.156025e+09
  R519	OH	+ HNO		= H2O	+ NO		2.244027e+09
  R368	NO2	+ CHO		= NO	+ CHO2		2.138206e+09
  R370	NO2	+ CHO		= NO	+ CO2	+ H	3.465987e+08
  P25	CH3NO2			= CH3O	+ NO		3.429163e+08
  R237	HNO	+ CHO		= CH2O	+ NO		1.406715e+08
  R236	HNO	+ CH3O		= CH4O	+ NO		8.556348e+07
  P13	N2O5			= NO3	+ NO	+ O	8.413205e+07
  R235	HNO	+ CH3		= CH4	+ NO		4.997150e+07
  R265	HS	+ NO2		= NO	+ HSO		3.383822e+07
  R535	S	+ NO2		= NO	+ SO		3.301482e+07
  R364	NO2	+ CH3		= CH3O	+ NO		2.001724e+07
  R358	NO2	+ C2H3O		= CO2	+ CH3	+ NO	1.277484e+07
  R270	HSO	+ NO2		= HSO2	+ NO		1.553286e+06
  T6	NO3			= NO	+ O2		1.213737e+06
  R177	H	+ HNO2		= H2O	+ NO		4.291300e+05
  R295	N	+ OH		= NO	+ H		1.259579e+05
  R150	H	+ CH3NO2	= CH4O	+ NO		1.176452e+05
  M26	N	+ O		= NO			2.065203e+04
  R376	NO2	+ NO3		= NO	+ NO2	+ O2	1.423494e+04
  R463	O(1D)	+ NO2		= O2	+ NO		2.775870e+03
  R417	O	+ CH3NO2	= OH	+ CH2O	+ NO	2.448273e+03
  R293	N	+ O2		= NO	+ O		1.459426e+03
  R294	N	+ O3		= NO	+ O2		1.140442e+03
  R460	O(1D)	+ N2O		= NO	+ NO		1.058489e+03 (x2)
  R304	NH	+ O		= NO	+ H		4.543233e+02
  R324	NH2	+ O		= H2	+ NO		1.111876e+02
  R306	NH	+ O2		= OH	+ NO		4.218800e+01
  R357	NO2	+ C2H3		= C2H3O	+ NO		1.321956e+01
  R302	NH	+ NO2		= NO	+ HNO		1.464495e+00
  R363	NO2	+ CH2		= CH2O	+ NO		8.489446e-02
  T50	CH3NO2			= CH3O	+ NO		2.374219e-02
  R361	NO2	+ C2HO		= CO	+ CHO	+ NO	6.706584e-03
  R356	NO2	+ C2H		= C2HO	+ NO		1.042351e-03
  R431	O	+ CNO		= CO	+ NO		1.026090e-03
  R239	HNO	+ CNO		= HCNO	+ NO		2.065070e-04
  R375	NO2	+ CNO		= CO	+ NO	+ NO	2.964702e-05 (x2)
  R297	N2O	+ CH		= HCN	+ NO		4.520847e-06
  R371	NO2	+ CN		= NO	+ CNO		5.961421e-07
  R238	HNO	+ CN		= HCN	+ NO		4.490837e-07
  R362	NO2	+ CH		= CHO	+ NO		3.821723e-08
  R355	NO2	+ C		= CO	+ NO		1.088835e-09
  T9	HNO2			= OH	+ NO		5.184139e-10
  T11	HNO3			= HO2	+ NO		1.287349e-10
  T8	HNO			= H	+ NO		4.628279e-12
  R552	SO2	+ NO2		= SO3	+ NO		1.582504e-12
  R183	H	+ N2O		= NO	+ NH		9.486284e-15
  R542	CS	+ NO2		= OCS	+ NO		6.923260e-26
  R429	O	+ CN		= C	+ NO		3.839048e-32
  T5	NO2			= NO	+ O		1.320773e-32

NO				LOSS RXS		INT RX RATE	TL = 2.00e+12

  R259	HO2	+ NO		= OH	+ NO2		8.392554e+11
  M32	O	+ NO		= NO2			6.396305e+11
  R348	NO	+ CHO		= CO	+ HNO		3.042125e+11
  M15	H	+ NO		= HNO			1.134911e+11
  R353	NO	+ NO3		= NO2	+ NO2		5.326511e+10
  M42	OH	+ NO		= HNO2			3.924922e+10
  R354	NO	+ O3		= NO2	+ O2		1.019581e+10
  R573	HSO	+ NO		= HNO	+ SO		4.507759e+09
  M27	NO	+ CH3O		= CH3NO2			3.082551e+08
  R346	NO	+ CH3O		= CH2O	+ HNO		4.287532e+07
  R335	NO	+ C2H5O		= C2H4O	+ HNO		1.046181e+07
  P44	NO			= N	+ O		1.871407e+06
  R291	N	+ NO		= O	+ N2		1.720454e+06
  R462	O(1D)	+ NO		= O2	+ N		1.890118e+04
  R320	NH2	+ NO		= H2O	+ N2		3.991517e+02
  R347	NO	+ CH3O2		= CH3O	+ NO2		1.939776e+02
  R334	NO	+ C2H3		= CH2O	+ HCN		4.536652e+01
  R301	NH	+ NO		= N2O	+ H		6.386217e+00
  R201	NH	+ NO		= OH	+ N2		1.749542e+00
  R336	NO	+ C2HO		= CO	+ HCNO		4.276913e-01
  R337	NO	+ C2HO		= HCN	+ CO2		1.368108e-01
  R332	NO	+ C		= CN	+ O		1.722757e-02
  R331	NO	+ C		= CO	+ N		9.279211e-03
  R351	NO	+ CNO		= CO2	+ N2		7.649916e-03
  R350	NO	+ CNO		= CO	+ N2O		6.172019e-03
  R333	NO	+ C2H		= HCN	+ CO		4.275998e-03
  R352	NO	+ CNO		= CO	+ N2	+ O	3.357955e-03
  R340	NO	+ CH		= CO	+ NH		1.021523e-04
  R342	NO	+ CH		= CN	+ OH		5.720528e-05
  R341	NO	+ CH		= O	+ HCN		5.597945e-05
  R339	NO	+ CH		= H	+ CNO		1.634437e-05
  R338	NO	+ CH		= N	+ CHO		5.434502e-06
  R534	S	+ NO		= SO	+ N		5.460845e-21
  R188	H	+ NO		= OH	+ N		1.015303e-25
  R611	NO	+ CN		= CNO	+ N		1.314682e-38
  R187	H	+ NO		= NH	+ O		2.825207e-41

************************************************************

NO2				PRODUCTION RXS		INT RX RATE	TP = 1.64e+12

  R259	HO2	+ NO		= OH	+ NO2		8.392554e+11
  M32	O	+ NO		= NO2			6.396305e+11
  R353	NO	+ NO3		= NO2	+ NO2		5.326511e+10 (x2)
  P10	NO3			= NO2	+ O		3.524234e+10
  R354	NO	+ O3		= NO2	+ O2		1.019581e+10
  P18	HNO4			= NO2	+ HO2		4.472069e+09
  P15	HNO3			= NO2	+ OH		2.721217e+09
  R443	O	+ NO3		= NO2	+ O2		7.702286e+08
  T13	HNO4			= HO2	+ NO2		5.275489e+08
